textID,text,selected_text,sentiment,cleaned_selected_text
1694383997," Good morning to you, however it`s night time for me, so I am off to bed *hugs* Have a great day","good morning to you, however it`s night time for me, so i am off to bed *hugs* have a great day",positive,"good morning to you, however it`s night time for me, so i am off to bed *hugs* have a great day"
1694384545,    eeek!! Your coming!!!! Im soo excited to see you on Thursday!!,soo excit,positive,soo excit
1694402752,hey thanks for the follow  ..,thanks,positive,thanks
1694421048, Aren`t you suppossed to support the local economy ... LOL ... good for you and congrats, good for you and congrats,positive, good for you and congrats
1694421328,_za thanks man. I can`t wait,thanks,positive,thanks
1694437640,"Hehe, wondered wtf star wars day was and why it was the top trending topic. Now I get it.  May the Fourth be with you, also."," may the fourth be with you, also.",positive," may the fourth be with you, also."
1694437784,Going into town later to get myself a birthday present.  An iPod Touch will do nicely I think, nicely,positive, nicely
1694439179,"Woo! Two days till awesome gig, one day till Uni is finished for 12 days  #gigs #3yp",awesome,positive,awesome
1694439222, I love the smell of procrastination in the morning... oder so., love,positive, love
1694455481,   _coach   IMHO this soft is the best to keep the chaos straight   http://bit.ly/yuFil,best,positive,best
1694455805, welcome to twitter my friend,welcome,positive,welcome
1694455892, that`s a very cute picture ... but you don`t get fat from licking BBQs ... he must have found some chops on someone else`s ..., cute,positive, cute
1694456331,"s/s aus fshionwk- zimmermann,illionare,dhini + gail sorronda,ROMANCE WAS BORN,lisa ho,CASSETTE SOCIETY-loved the tutu, balmain ispired?",loved,positive,loved
1694457077,_other Excellent analogy,excellent,positive,excellent
1694457647,"happy bank holiday Monday, Tweeteramas! I`ll be spending the day doing yoga and having OCD attacks. You?",happy,positive,happy
1694458001," I`m not sure... But, 4719 fans in just a week is a wow to me! I guess they will soon overtake other Malaysian Page to be No.1.", wow,positive, wow
1694458127,Good Morning! 'RETURN TO WILLEN ISLAND - Spring has most definitely sprung' ... http://bit.ly/EyRtT ... enjoy,enjoy,positive,enjoy
1694458341,haappy bank holiday  2 weeeeks. aah!,haappy bank holiday 2 weeeeks. aah!,positive,haappy bank holiday 2 weeeeks. aah!
1694458519,"oh happy day!!! nice weather, smiling, happy baby and icecream later",happy,positive,happy
1694473881," umm get ready, help my mum, give GJ his presents when he gets up (could be a while), wait for people to arrive, then party", help,positive, help
1694492617, Thank you.  I love my tattoos they are all very special to me **** My feet ones are beautiful  ****,i love,positive,i love
1694492688,"TAKE THAT, TAKE THAT!!!! IN YOUR FACES!!!!!!!!!!!!  Robbie won!", won!,positive, won!
1694494125," A big welcome to Twitterlandz grrl! Really wish I could have made it to the Bettie show,  glad to hear it was a success",  glad to hear it was a success,positive,  glad to hear it was a success
1694494207, thanks for the #followfriday as you can see us South Africans were on holiday on fri,thanks,positive,thanks
1694494799, but it is a good one, good,positive, good
1694494880,Extremely happy to see my new track 'The Awakening' featured on Indivibe   http://www.indivibe.com/vibe.php?city=1,happy,positive,happy
1694494965, Always welcome sweetie! *HUGS*,always welcome sweetie! *hugs*,positive,always welcome sweetie! *hugs*
1694495143,aha _marie my brother`s wallpaper on his phone is Dolly The Sheep  aha i`m loling., loling.,positive, loling.
1694510231, Rofl u did?  Hahaha! Lemme tell Salman Munir =P =P,  hahaha!,positive,  hahaha!
1694513354, no other reason? I wonder if she loves you, loves you,positive, loves you
1694549448, its hilarious, hilarious,positive, hilarious
1694550354,? I had great time in Boston. Thanks to my baby girl.   http://plurk.com/p/rplmy,great,positive,great
1694551432,just set up a new computer again. 15min. I love Norton Ghost.,i love,positive,i love
1694552369,Download movie  Notorious http://tinyurl.com/d2u4gs cool #movie, cool,positive, cool
1694552445, can`t wait to hear the evp! And cuuuute picture.,can`t wait to hear the evp! and cuuuute picture.,positive,can`t wait to hear the evp! and cuuuute picture.
1694567283, a pleasure Bojan, pleasure,positive, pleasure
1694568123,i am kind of excited to go to school today. i dont know why. hopefully it will be a good day,excited,positive,excited
1694568173,productive day 1,productive,positive,productive
1694585993,Happy star wars day! May the fourth be with you,happy,positive,happy
1694586746," ha ha, no, will be thankful i am not dragging them up a mountain today", thankful,positive, thankful
1694586856,Good episode of Top Gear tonight.,good,positive,good
1694587026, Thanks Ennio,thanks,positive,thanks
1694587079,bout to go to bed... pretty good day for a Monday.,pretty good,positive,pretty good
1694588003,"Namaste! Hooray for Monday! Undaunted by a 3am wakeup, I consider it is 9am in London and feel justified. Bright side to everything!",hooray,positive,hooray
1694589643, no problem! i think it`s a great thing to reflect on., great,positive, great
1694606280,_HK very funny,very funny,positive,very funny
1694625329, : Come to VietNam to make a live Show Miley. there are so much fans love you at Viet Nam, love,positive, love
1694625792,spending some quality time with my fender tele deluxe...true love,true love,positive,true love
1694625859, Well tell me what fashion tips you need and I`m your woman  hehehe,well tell me what fashion tips you need and i`m your woman hehehe,positive,well tell me what fashion tips you need and i`m your woman hehehe
1694625952,I love the video for Da Funk by Daft Punk,love,positive,love
1694627397,  i agree with  come to canberra! we are the raddest!,he raddest,positive,he raddest
1694628255,OH MY GOD! OH MY GOD! OH MY GOD! New SUPERNATURAL starts tonight!  New Sam and Dean! Oh My god! can`t breathe!  <3 <3,oh my god! oh my god! oh my god! new supernatural starts tonight! new sam and dean! oh my god! can`t breathe! <3 <3,positive,oh my god! oh my god! oh my god! new supernatural starts tonight! new sam and dean! oh my god! can`t breathe! <3 <3
1694644347," Thanks! I love it they have a video, so you don`t need to download if they don`t offer everything you want  Will try!",thanks! i love,positive,thanks! i love
1694645486,and so another week begins. this one has got to be better than the last,better,positive,better
1694665792, hahahaha where is that train? I want on! That should be a wild ride, wild ride,positive, wild ride
1694666369,"OMG i meant  <3 you`re the perfect Wolverine,sir  hehe", perfect,positive, perfect
1694684638," ... thx for ur msg, so awesome!  luv the new single! xoxo", awesome!,positive, awesome!
1694687002,goodmorning everyone,goodmorning everyone,positive,goodmorning everyone
1694687129,got an awesome hair cut todayyyy  it looks so hottt haha doing homework,awesome,positive,awesome
1694687751, Oh! I ate pizza last night too!  I stupidly feel closer to you somehow!,  i stupidly feel closer to you somehow!,positive,  i stupidly feel closer to you somehow!
1694705459, How lovely,how lovely,positive,how lovely
1694705917,Happy Star Wars Day,happy,positive,happy
1694706703, that`s a good sentence, good,positive, good
1694706751,Good morning!  Just took the longest shower ive ever taken in my life. Like 45 to 50 min shower!! Woah. lol,good,positive,good
1694706907, I hope so too.  How are you?, hope,positive, hope
1694708185, Welcome!,welcome!,positive,welcome!
1694725958, Okaii Cool!  I Can`t Wait For The Series To Begin It`s Guna Be Awesome  x,e awesome,positive,e awesome
1694725966, thanks so much for the belated #followfriday shout out #payingitforward,thanks,positive,thanks
1694727209, oh you are too kind, kind,positive, kind
1694727979,"Thx, Robban  http://www.sk-gaming.com/match/17905","thx,",positive,"thx,"
1694746809,happy star wars day,happy,positive,happy
1694748751," haha no problem, it`s fun isn`****", fun,positive, fun
1694767797,I like Rio Ferdinand - when he`s wearing an England jersey.,i like,positive,i like
1694769065, Yay I love it when you host Money For Breakfast Jenna Lee  4hrs of you the amazing and so pretty and sexy Jenna Lee yay., love,positive, love
1694769388,Good morning twitterland. Happy Monday,good morning twitterland. happy monday,positive,good morning twitterland. happy monday
1694769612," Good morning   Been here since 4am, just quiet.  How are you?",good,positive,good
1694770268,i got baby g wach its zi same as the 1 lady gaga wears in eh eh film clip but in pink!! I LOVE YOU KAY thanks a heap  i win olivia,i love,positive,i love
1694770752,got alot of runnin around to do today to get this job app completed so they can have it on file... so glad i got this job!!,glad,positive,glad
1694791808,"@_xotashhh I love having days off school, I had one on friday too",i love,positive,i love
1694791809,Glad to see it`s a typical Bank Holiday weather wise - I was going to do so much today - yeah right!,glad,positive,glad
1694811886, sounds like you`re having a great time, great,positive, great
1694812881,3oh!3 on the radio  they were amazing yesterday., amazing,positive, amazing
1694813268,"So happy, my VStudio shortcuts are backkk","happy,",positive,"happy,"
1694814919, That`s tonight?! Cool, cool,positive, cool
1694814971, Have a fantastic time in paradise and drink a few Margeritas for me, fantastic,positive, fantastic
1694835769,listening to David Archuleta album it`s amazing,it`s amazing,positive,it`s amazing
1694856296,_Morden ..be at richard`s. if not then i`ll see you when you/we get back  good luck!, good luck!,positive, good luck!
1694856438, I want to see David cook!!,i want to see david cook!!,positive,i want to see david cook!!
1694857326,happy star wars day everyone  off to celebrate with the family... ok we`re not celebrating it but i am going round to the famo`s...,happy,positive,happy
1694857767,"I`m the bird with broken wings, she`s the song i love to sing  you know who you are ****",i love,positive,i love
1694858263, lol i like challenges  the more impossible the more i want to try!, like,positive, like
